transaction_id,amount,transaction_time,bank_code
102191851333,7180.62,2026-01-07 17:00:00,008
102903320090,5092.15,2026-01-02 14:00:00,008
103322937839,9654.73,2026-01-10 12:00:00,008
101219471886,6224.70,2026-01-02 22:00:00,008
101596047468,6358.83,2026-01-04 11:00:00,008
102605116828,9479.16,2026-01-08 23:00:00,008
101058665880,7676.98,2026-01-07 15:00:00,008
102581303861,2064.04,2026-01-03 15:00:00,008
103814515138,8821.43,2026-01-08 10:00:00,014
101191427009,678.37,2026-01-04 10:00:00,014
103689387111,368.32,2026-01-08 01:00:00,014
101744975633,3259.08,2026-01-07 06:00:00,002
101748079000,9862.49,2026-01-08 09:00:00,008
102351434311,1825.17,2026-01-06 13:00:00,014
102616546591,8074.23,2026-01-07 04:00:00,008
101760091505,1068.55,2026-01-07 21:00:00,002
101222983127,6300.72,2026-01-06 19:00:00,008
103962852102,1440.70,2026-01-10 10:00:00,008
102702990205,4919.41,2026-01-04 20:00:00,014
101788658117,4421.37,2026-01-02 01:00:00,002
102988981351,4283.57,2026-01-03 03:00:00,014
103330494682,773.03,2026-01-05 22:00:00,008
102989168231,8662.07,2026-01-01 21:00:00,008
101291659918,8943.08,2026-01-08 07:00:00,002
102650304410,4196.42,2026-01-09 00:00:00,008
102044537101,9423.77,2026-01-07 00:00:00,002
102647915900,8151.52,2026-01-05 12:00:00,008
101823978200,8106.40,2026-01-08 10:00:00,014
101722549567,3007.44,2026-01-09 20:00:00,014
101462519979,9370.03,2026-01-04 02:00:00,002
101281192146,1365.29,2026-01-05 00:00:00,014
101938935213,696.86,2026-01-09 20:00:00,014
101063696180,1964.67,2026-01-09 17:00:00,014
101572334694,1335.74,2026-01-04 08:00:00,014
102388638707,5553.95,2026-01-06 20:00:00,002
102554665421,6031.73,2026-01-01 17:00:00,014
101551074819,9838.75,2026-01-10 00:00:00,002
103022396584,9432.94,2026-01-05 10:00:00,014
101024590112,4066.92,2026-01-07 11:00:00,002
101812390591,1299.04,2026-01-05 13:00:00,008
102699476181,7639.47,2026-01-09 10:00:00,008
101822423040,4863.34,2026-01-03 06:00:00,008
103806483490,7132.31,2026-01-06 10:00:00,002
101617291878,5553.82,2026-01-02 05:00:00,008
102134007305,6780.25,2026-01-03 07:00:00,014
101942817067,2232.47,2026-01-05 06:00:00,008
102899742427,4670.96,2026-01-06 07:00:00,008
104118242951,9543.84,2026-01-08 19:00:00,014
103253540406,8876.29,2026-01-05 14:00:00,008
102522136372,7955.75,2026-01-09 09:00:00,008
103794357575,83.68,2026-01-02 20:00:00,008
102515083400,3776.19,2026-01-06 19:00:00,014
103364453697,6073.34,2026-01-02 01:00:00,014
102704075723,4041.50,2026-01-06 10:00:00,008
101195841345,6810.72,2026-01-08 05:00:00,008
103737278160,4289.75,2026-01-09 22:00:00,014
101086947682,6955.74,2026-01-07 20:00:00,008
104122147257,8629.08,2026-01-06 17:00:00,008
102752187704,8712.20,2026-01-07 22:00:00,002
103651419700,5116.54,2026-01-06 07:00:00,014
103109386010,1347.28,2026-01-03 17:00:00,008
101550194182,8656.11,2026-01-06 06:00:00,008
101173455552,631.17,2026-01-02 04:00:00,014
101676170439,358.45,2026-01-08 07:00:00,002
101862024207,2129.35,2026-01-10 02:00:00,014
101915229500,7550.93,2026-01-10 19:00:00,002
101036328452,5901.56,2026-01-08 05:00:00,014
102486419092,856.96,2026-01-08 23:00:00,014
101324849398,2716.36,2026-01-09 10:00:00,002
102328610104,9252.17,2026-01-05 16:00:00,014
103797668074,5598.54,2026-01-03 09:00:00,008
101040692145,4465.51,2026-01-07 17:00:00,008
103825669435,7114.06,2026-01-08 04:00:00,014
101199473748,9614.48,2026-01-09 09:00:00,008
101135121636,5335.01,2026-01-01 19:00:00,014
102887360402,451.17,2026-01-07 18:00:00,002
101243694588,5043.39,2026-01-07 15:00:00,008
102878886508,2501.70,2026-01-10 03:00:00,008
102777247220,7423.29,2026-01-09 10:00:00,002
102913391504,6188.72,2026-01-02 11:00:00,008
103677180690,9518.18,2026-01-02 06:00:00,008
101711398590,8105.50,2026-01-04 19:00:00,008
102561380761,2546.54,2026-01-03 21:00:00,008
104175915371,5161.00,2026-01-01 18:00:00,014
104222765582,4382.93,2026-01-08 00:00:00,014
101540963262,8711.00,2026-01-04 23:00:00,014
104053032237,8272.69,2026-01-03 04:00:00,008
101180179154,9628.26,2026-01-02 02:00:00,014
102007699593,7113.26,2026-01-06 15:00:00,014
102698661797,493.11,2026-01-04 04:00:00,008
104168356458,2679.17,2026-01-08 12:00:00,008
102078753146,2964.28,2026-01-04 16:00:00,002
104011194709,6157.55,2026-01-07 15:00:00,008
102527497161,3097.53,2026-01-03 14:00:00,008
101430114961,170.34,2026-01-04 10:00:00,014
103599165038,3448.41,2026-01-09 09:00:00,002
101054503118,611.95,2026-01-06 21:00:00,008
102819275265,889.50,2026-01-02 11:00:00,008
101319560179,9174.02,2026-01-05 02:00:00,002
103151045598,1678.64,2026-01-10 04:00:00,014
101207760327,7154.24,2026-01-06 21:00:00,002
101285775557,2551.40,2026-01-08 18:00:00,008
103421623231,7836.54,2026-01-06 12:00:00,008
104117364790,2096.42,2026-01-06 05:00:00,014
103211801708,9013.02,2026-01-07 09:00:00,008
101413764791,3122.63,2026-01-08 20:00:00,014
101477324772,8199.31,2026-01-04 18:00:00,008
103243136466,8940.48,2026-01-05 13:00:00,014
102947735430,2484.20,2026-01-08 13:00:00,002
102211534311,8970.00,2026-01-05 03:00:00,014
101819741599,2772.70,2026-01-04 20:00:00,002
101898583795,263.85,2026-01-08 03:00:00,008
101112872643,7434.51,2026-01-03 08:00:00,008
102027208937,6620.44,2026-01-02 03:00:00,008
101995282590,7932.72,2026-01-04 13:00:00,008
104078737486,4288.58,2026-01-01 22:00:00,014
101246082601,6212.99,2026-01-04 03:00:00,014
101322547081,6493.48,2026-01-06 02:00:00,008
101177867913,3767.54,2026-01-09 21:00:00,014
101147048068,7447.17,2026-01-03 04:00:00,008
103288759199,9693.88,2026-01-04 22:00:00,008
103297225952,4433.31,2026-01-04 17:00:00,008
101713216968,4325.91,2026-01-05 02:00:00,014
101488303921,6249.05,2026-01-06 20:00:00,002
102550419822,7621.54,2026-01-06 17:00:00,014
101007386261,9499.71,2026-01-03 09:00:00,014
101217130291,1375.96,2026-01-05 08:00:00,008
103861624503,7904.91,2026-01-08 10:00:00,008
101343318913,6386.77,2026-01-02 16:00:00,014
101903375924,9418.78,2026-01-04 13:00:00,002
103261606291,4746.27,2026-01-07 20:00:00,002
103101828827,8438.77,2026-01-09 03:00:00,008
104206915681,5762.53,2026-01-02 01:00:00,008
103335668908,5305.89,2026-01-05 01:00:00,014
101873079443,5577.89,2026-01-03 17:00:00,008
101634620974,9510.95,2026-01-03 00:00:00,008
103289223840,7042.01,2026-01-07 09:00:00,014
103191107588,6992.48,2026-01-05 03:00:00,008
102324732233,5140.80,2026-01-06 21:00:00,014
101167228917,3648.87,2026-01-01 08:00:00,002
102504378123,6359.06,2026-01-02 16:00:00,008
101999258239,7173.94,2026-01-09 01:00:00,008
102748973855,2531.25,2026-01-04 17:00:00,008
103714626770,491.52,2026-01-05 12:00:00,014
101903602405,3090.09,2026-01-08 10:00:00,008
102581351032,6448.16,2026-01-08 17:00:00,014
101345696108,1934.09,2026-01-02 01:00:00,014
101685158102,8163.87,2026-01-09 00:00:00,014
102137591801,4593.52,2026-01-04 19:00:00,014
101936974555,1749.53,2026-01-04 07:00:00,008
103448237225,3382.16,2026-01-05 18:00:00,014
102956976064,721.67,2026-01-02 09:00:00,008
101775683869,8985.44,2026-01-04 23:00:00,014
103602932670,8326.32,2026-01-10 09:00:00,014
102835806848,9068.78,2026-01-03 21:00:00,008
103621276677,3726.48,2026-01-04 13:00:00,014
103271009996,9680.93,2026-01-03 06:00:00,002
101319866554,7778.95,2026-01-02 15:00:00,008
101960179864,9396.89,2026-01-07 09:00:00,002
101571065067,4664.33,2026-01-05 11:00:00,002
104051955741,5478.12,2026-01-08 06:00:00,002
103238529641,4802.22,2026-01-02 16:00:00,008
101910034841,6448.91,2026-01-09 13:00:00,008
103222688202,6141.20,2026-01-02 00:00:00,002
102655926347,329.27,2026-01-02 19:00:00,008
103941617665,2347.64,2026-01-01 23:00:00,008
102787230913,7420.84,2026-01-06 03:00:00,002
101707397574,9287.36,2026-01-05 13:00:00,008
101032209334,5764.04,2026-01-09 02:00:00,014
102161821501,8022.12,2026-01-09 08:00:00,014
104151084184,8051.41,2026-01-03 23:00:00,008
103281756366,2559.81,2026-01-02 23:00:00,008
103919291792,9253.16,2026-01-02 17:00:00,002
101236063996,1554.61,2026-01-07 02:00:00,008
101574495686,6096.71,2026-01-05 12:00:00,002
101012918903,4497.80,2026-01-02 06:00:00,008
101087364024,2952.44,2026-01-04 21:00:00,002
101363673744,2804.46,2026-01-05 15:00:00,008
103032302571,6895.03,2026-01-05 03:00:00,008
103321863613,5804.16,2026-01-01 13:00:00,014
101818899466,4896.06,2026-01-03 12:00:00,002
104251540915,257.00,2026-01-06 23:00:00,008
101324407689,688.41,2026-01-03 12:00:00,014
101487271453,9938.91,2026-01-03 10:00:00,002
101328192070,1537.95,2026-01-07 15:00:00,008
103764302272,9468.44,2026-01-04 23:00:00,008
103731077830,8767.48,2026-01-02 03:00:00,008
101493510782,2941.44,2026-01-07 15:00:00,014
101461870422,4740.19,2026-01-02 12:00:00,008
101172354646,4928.13,2026-01-02 06:00:00,014
102745805393,9804.50,2026-01-05 11:00:00,014
101651452088,3991.89,2026-01-05 19:00:00,002
103810829794,4207.90,2026-01-09 12:00:00,014
104165349797,1742.77,2026-01-06 14:00:00,008
102370963535,2551.12,2026-01-10 04:00:00,014
102617371712,9235.87,2026-01-08 02:00:00,008
103592149018,6282.23,2026-01-05 12:00:00,002
103829797045,3739.56,2026-01-05 16:00:00,014
101974009567,1798.11,2026-01-05 17:00:00,008
103501423702,3036.31,2026-01-01 23:00:00,014
102667442625,3712.56,2026-01-08 12:00:00,008
101550646177,8250.16,2026-01-01 16:00:00,002
103093083692,8037.81,2026-01-02 06:00:00,008
103929644785,8840.83,2026-01-02 18:00:00,008
101791799340,6650.01,2026-01-08 20:00:00,008
102513219243,5044.34,2026-01-02 05:00:00,008
102562256443,3336.99,2026-01-05 04:00:00,008
102684212332,6519.23,2026-01-05 15:00:00,014
101927521581,3710.21,2026-01-10 05:00:00,002
101282740064,4248.61,2026-01-08 17:00:00,008
102675125693,4253.10,2026-01-05 11:00:00,008
101369903493,8987.42,2026-01-08 11:00:00,008
102593901583,199.10,2026-01-06 05:00:00,008
101873932424,5818.69,2026-01-10 16:00:00,008
101770435601,4148.07,2026-01-01 13:00:00,014
101178540299,2675.71,2026-01-06 18:00:00,014
104081408068,8400.40,2026-01-07 04:00:00,008
101398283473,7359.74,2026-01-06 17:00:00,002
101914854545,8792.43,2026-01-04 05:00:00,014
101461758749,5150.43,2026-01-07 16:00:00,002
101734786896,3032.23,2026-01-09 17:00:00,008
101012787066,5362.72,2026-01-03 19:00:00,008
101266383133,5064.46,2026-01-09 02:00:00,002
102447697194,3067.72,2026-01-08 05:00:00,014
101753632844,5263.20,2026-01-07 15:00:00,014
101010594162,2705.75,2026-01-02 07:00:00,008
101557283719,112.28,2026-01-03 03:00:00,014
102838038988,1120.71,2026-01-04 21:00:00,014
103483365459,5536.83,2026-01-06 19:00:00,008
101997547875,2300.23,2026-01-02 06:00:00,008
102967671224,30.88,2026-01-09 01:00:00,002
101833974003,6147.14,2026-01-07 17:00:00,014
101752252809,5921.26,2026-01-01 23:00:00,014
103363936157,6207.15,2026-01-04 04:00:00,008
103929137502,1936.97,2026-01-05 22:00:00,008
103415292955,3584.01,2026-01-08 07:00:00,008
103109388249,6277.14,2026-01-10 00:00:00,014
102210404560,5710.52,2026-01-03 20:00:00,008
101693904680,71.50,2026-01-08 03:00:00,008
104016526650,3101.29,2026-01-02 17:00:00,014
101867360570,9896.19,2026-01-02 01:00:00,008
103667093392,3000.21,2026-01-10 03:00:00,014
102170243199,136.06,2026-01-08 19:00:00,002
103933912367,2786.02,2026-01-01 21:00:00,002
102807215444,8714.45,2026-01-08 08:00:00,008
103093869006,5287.81,2026-01-05 01:00:00,008
102705871510,3346.69,2026-01-02 16:00:00,002
102798108395,9688.15,2026-01-01 08:00:00,014
102366749523,3506.21,2026-01-03 16:00:00,008
101257652772,2891.94,2026-01-04 20:00:00,008
102615088704,1622.05,2026-01-05 04:00:00,008
101629399571,5292.52,2026-01-01 09:00:00,008
103459585208,512.52,2026-01-06 19:00:00,014
101431677920,4304.44,2026-01-04 12:00:00,008
101898806154,9169.28,2026-01-09 18:00:00,002
103432350326,4.30,2026-01-10 00:00:00,008
101951472036,6109.92,2026-01-06 11:00:00,002
104219966029,7811.92,2026-01-06 01:00:00,002
102364903028,1929.58,2026-01-08 10:00:00,002
102966387042,6831.98,2026-01-06 20:00:00,014
101335667454,3070.20,2026-01-07 07:00:00,002
102963059833,481.75,2026-01-09 02:00:00,002
101355504987,5514.86,2026-01-05 00:00:00,008
101135002562,3198.28,2026-01-03 08:00:00,014
101963206404,943.11,2026-01-08 03:00:00,008
102780342241,990.66,2026-01-09 15:00:00,002
104034938716,1738.86,2026-01-05 19:00:00,008
102161736503,3798.84,2026-01-07 05:00:00,008
101052086979,6002.69,2026-01-01 23:00:00,002
102290775630,3625.07,2026-01-08 16:00:00,008
102687496941,4582.89,2026-01-08 02:00:00,008
101469771674,5765.45,2026-01-08 22:00:00,014
101387497852,6080.09,2026-01-07 11:00:00,008
101038685753,9718.38,2026-01-03 03:00:00,008
103775164962,1612.84,2026-01-01 09:00:00,002
102357379762,5445.46,2026-01-06 00:00:00,014
101012866961,7549.15,2026-01-08 09:00:00,014
101394023859,251.05,2026-01-01 17:00:00,008
102006681876,6280.52,2026-01-07 08:00:00,014
102850454929,8223.57,2026-01-03 04:00:00,008
101931228611,8373.04,2026-01-02 04:00:00,008
102712684222,8227.92,2026-01-06 05:00:00,002
103563069640,8719.03,2026-01-07 08:00:00,002
103594153045,9513.98,2026-01-02 04:00:00,008
103189176864,2892.93,2026-01-02 12:00:00,014
101436383574,3513.14,2026-01-02 08:00:00,002
103038259923,4623.41,2026-01-09 23:00:00,008
101263621718,790.48,2026-01-05 06:00:00,008
101970140154,6698.13,2026-01-08 11:00:00,008
101931320162,6688.63,2026-01-09 10:00:00,008
103232529079,511.08,2026-01-09 03:00:00,002
104120860302,1722.53,2026-01-09 07:00:00,008
101126281621,2023.43,2026-01-08 00:00:00,008
103428241031,5215.85,2026-01-01 20:00:00,014
102498584691,3756.58,2026-01-07 20:00:00,002
101898170076,9251.35,2026-01-08 08:00:00,008
101402187807,6933.48,2026-01-04 16:00:00,008
103778746954,5924.47,2026-01-04 12:00:00,008
101210998985,7332.98,2026-01-02 21:00:00,014
103915331005,9032.65,2026-01-03 21:00:00,014
104150627627,9187.50,2026-01-09 21:00:00,014
101477372255,197.29,2026-01-02 05:00:00,002
103438181902,1988.12,2026-01-08 06:00:00,008
103451035431,3997.68,2026-01-09 03:00:00,014
101393560993,2932.89,2026-01-06 00:00:00,008
102605935612,7677.59,2026-01-04 04:00:00,002
101841335747,4003.33,2026-01-08 19:00:00,008
101474480510,7035.30,2026-01-02 10:00:00,008
103499574930,505.51,2026-01-04 23:00:00,014
104106345793,4393.22,2026-01-07 01:00:00,008
101901328140,5271.54,2026-01-07 05:00:00,008
103340566196,3421.67,2026-01-09 22:00:00,008
102811684175,5041.57,2026-01-07 06:00:00,008
101577255019,9708.36,2026-01-06 21:00:00,002
101645291034,8897.65,2026-01-04 02:00:00,014
102172519249,9090.44,2026-01-04 12:00:00,008
102443345226,4277.64,2026-01-08 22:00:00,014
102497884274,9958.52,2026-01-03 18:00:00,014
101066034029,2210.15,2026-01-01 17:00:00,008
104265715905,3177.33,2026-01-09 22:00:00,008
103370004255,4618.29,2026-01-03 16:00:00,008
103071455978,2309.33,2026-01-04 00:00:00,014
101511669176,8548.55,2026-01-06 05:00:00,014
102250708895,7566.79,2026-01-05 10:00:00,008
101906117188,6508.79,2026-01-09 06:00:00,014
101580673535,6686.31,2026-01-10 05:00:00,014
103251845483,4937.32,2026-01-04 05:00:00,008
103665535341,1086.05,2026-01-06 13:00:00,008
103149385590,2643.47,2026-01-07 23:00:00,008
102665675186,8267.17,2026-01-03 09:00:00,008
103706243303,1212.45,2026-01-06 23:00:00,014
102228357767,1273.78,2026-01-08 20:00:00,002
103830880458,5809.76,2026-01-04 09:00:00,008
101704969357,3825.78,2026-01-10 04:00:00,008
101527327537,1624.69,2026-01-01 15:00:00,014
103762841123,3250.89,2026-01-06 06:00:00,008
101668843346,9946.78,2026-01-06 10:00:00,014
103470433807,4318.96,2026-01-04 21:00:00,008
101532865200,8158.87,2026-01-10 10:00:00,008
102686540399,4031.68,2026-01-04 06:00:00,008
101156565368,9131.86,2026-01-06 12:00:00,014
103206024228,6928.16,2026-01-01 22:00:00,008
104128402393,1888.28,2026-01-04 10:00:00,014
101669300684,6567.02,2026-01-03 05:00:00,002
101027094344,4428.76,2026-01-05 00:00:00,008
101405399155,6026.85,2026-01-04 20:00:00,014
103827444223,1462.65,2026-01-06 20:00:00,008
101015180896,2539.35,2026-01-04 01:00:00,008
102951962527,4139.45,2026-01-04 04:00:00,002
102097077905,454.31,2026-01-07 07:00:00,008
101392822997,6137.04,2026-01-02 13:00:00,002
101811149340,1452.56,2026-01-03 00:00:00,014
101356680605,6149.60,2026-01-08 17:00:00,014
103717526148,8141.30,2026-01-08 23:00:00,008
102962530616,8783.59,2026-01-09 10:00:00,008
103333827265,1996.20,2026-01-07 03:00:00,002
103165174310,8037.96,2026-01-02 08:00:00,014
102398521453,5800.65,2026-01-06 00:00:00,008
102757459775,7332.38,2026-01-05 22:00:00,008
101490353985,1550.80,2026-01-01 19:00:00,002
104128785014,1117.94,2026-01-06 17:00:00,002
101881505010,8951.23,2026-01-06 12:00:00,002
104044136419,8742.06,2026-01-09 20:00:00,008
101617425031,9572.65,2026-01-03 07:00:00,008
101452013156,5596.56,2026-01-03 14:00:00,008
101586278951,6448.52,2026-01-04 10:00:00,008
101902355092,8346.79,2026-01-05 01:00:00,008
101369542817,447.48,2026-01-03 06:00:00,008
101971285824,218.41,2026-01-02 02:00:00,002
102120150179,4868.57,2026-01-05 02:00:00,002
101741306676,701.23,2026-01-06 01:00:00,002
102285577282,2709.76,2026-01-06 22:00:00,014
103461788088,2379.46,2026-01-10 03:00:00,002
101908323663,7115.68,2026-01-04 05:00:00,014
101094976589,788.13,2026-01-06 14:00:00,014
103717637834,7873.00,2026-01-04 20:00:00,002
103116154086,2456.18,2026-01-08 07:00:00,008
101133347500,4714.19,2026-01-02 08:00:00,014
101456782894,3103.78,2026-01-06 11:00:00,002
101130262650,6798.08,2026-01-07 01:00:00,008
102068965218,2589.64,2026-01-08 17:00:00,008
101686059177,7141.75,2026-01-02 02:00:00,008
101419270722,1785.89,2026-01-10 08:00:00,014
102854658095,4402.88,2026-01-03 12:00:00,008
101655254209,7505.34,2026-01-03 13:00:00,014
102317325936,9371.10,2026-01-06 01:00:00,008
103590997801,5039.12,2026-01-10 03:00:00,002
101302589955,6926.33,2026-01-07 22:00:00,002
101918138588,1952.34,2026-01-05 12:00:00,008
101067864912,466.40,2026-01-04 02:00:00,014
101025169496,5560.11,2026-01-06 00:00:00,008
101072728789,1228.33,2026-01-06 22:00:00,008
103531778095,3424.00,2026-01-04 00:00:00,002
101852953684,6190.47,2026-01-08 23:00:00,002
101427449657,4476.44,2026-01-09 00:00:00,008
102098924135,7420.97,2026-01-07 13:00:00,014
104283214137,3711.97,2026-01-03 22:00:00,008
101640403761,6853.09,2026-01-05 07:00:00,008
103361650946,4254.13,2026-01-02 10:00:00,002
101338694645,1884.76,2026-01-03 05:00:00,014
102739263737,6289.22,2026-01-08 09:00:00,008
101463730691,3599.58,2026-01-08 13:00:00,014
101272959957,3943.97,2026-01-05 20:00:00,002
101304209076,7607.95,2026-01-08 12:00:00,008
103405114716,8300.26,2026-01-03 02:00:00,002
101768445246,6648.50,2026-01-03 10:00:00,008
101022208626,4114.09,2026-01-08 22:00:00,008
103358956159,1179.70,2026-01-01 11:00:00,008
102317984501,6625.45,2026-01-09 15:00:00,008
101731254169,4506.72,2026-01-01 18:00:00,002
101497359005,1301.55,2026-01-03 07:00:00,002
104131927039,6291.17,2026-01-09 02:00:00,014
103777893554,3706.80,2026-01-04 19:00:00,002
102056423624,4297.33,2026-01-07 20:00:00,008
103929311530,9777.99,2026-01-04 06:00:00,008
101927139889,2337.81,2026-01-05 20:00:00,008
103837783180,8815.50,2026-01-06 07:00:00,014
101205404611,5859.94,2026-01-10 13:00:00,008
101572044895,3675.20,2026-01-02 00:00:00,014
101722734592,3992.35,2026-01-03 17:00:00,014
102445633916,3451.52,2026-01-01 22:00:00,008
101923725011,1987.44,2026-01-06 00:00:00,008
102146253056,3291.07,2026-01-01 13:00:00,002
101333124352,8673.59,2026-01-02 19:00:00,002
101651298777,1254.54,2026-01-06 20:00:00,002
101547467252,5150.97,2026-01-03 07:00:00,014
103206277929,2072.64,2026-01-04 12:00:00,014
101479040886,8215.88,2026-01-08 05:00:00,008
104052754131,8661.44,2026-01-04 06:00:00,014
101003222327,5329.00,2026-01-09 10:00:00,008
103505527967,2342.10,2026-01-07 01:00:00,002
101308483839,3213.13,2026-01-08 19:00:00,008
101224892842,4519.66,2026-01-01 21:00:00,008
101749133031,182.78,2026-01-06 12:00:00,014
101467761775,4186.06,2026-01-03 14:00:00,008
101375111076,1007.31,2026-01-05 17:00:00,002
103316078873,604.08,2026-01-10 21:00:00,008
101150158649,3221.11,2026-01-09 14:00:00,008
103513580975,5262.29,2026-01-07 00:00:00,014
103310963282,3227.08,2026-01-06 07:00:00,002
101913097805,9012.58,2026-01-08 23:00:00,008
101906883500,8498.49,2026-01-08 20:00:00,014
101958012045,8447.62,2026-01-05 22:00:00,002
103040081947,931.24,2026-01-02 12:00:00,008
102327170853,4333.59,2026-01-01 07:00:00,002
102606309521,325.90,2026-01-06 04:00:00,008
102172025773,5904.14,2026-01-06 04:00:00,008
101642690999,1716.59,2026-01-06 05:00:00,014
103282439358,234.40,2026-01-02 23:00:00,002
103742837176,3769.18,2026-01-04 10:00:00,002
101626627924,1406.28,2026-01-03 03:00:00,008
102924008574,9665.50,2026-01-04 23:00:00,014
101648905323,8606.45,2026-01-08 19:00:00,002
102624206017,8981.31,2026-01-04 22:00:00,008
103513650221,9812.80,2026-01-10 20:00:00,008
101071496125,416.06,2026-01-09 11:00:00,014
101022640569,9574.99,2026-01-03 18:00:00,014
104159931918,5079.06,2026-01-07 20:00:00,014
104060792261,3143.06,2026-01-07 01:00:00,014
101146883504,3463.85,2026-01-03 22:00:00,014
101811677613,6558.61,2026-01-03 01:00:00,002
101788044984,5247.82,2026-01-09 14:00:00,008
102722744465,161.58,2026-01-05 19:00:00,008
101576422070,2223.30,2026-01-05 15:00:00,002
101182783753,8514.16,2026-01-04 04:00:00,002
101308281232,5573.64,2026-01-04 11:00:00,008
102168658906,8973.77,2026-01-04 22:00:00,008
101322843528,3229.20,2026-01-02 12:00:00,014
102427858659,1748.55,2026-01-06 07:00:00,008
103558154615,4483.07,2026-01-09 14:00:00,014
103088780652,3380.78,2026-01-04 22:00:00,008
102087527741,9191.68,2026-01-05 08:00:00,008
103301081514,1341.98,2026-01-09 22:00:00,002
101929187792,8991.35,2026-01-02 23:00:00,002
101967343659,1989.46,2026-01-06 21:00:00,002
102419816348,3635.59,2026-01-09 00:00:00,002
101988079510,2138.24,2026-01-07 11:00:00,002
103208064530,1971.14,2026-01-06 01:00:00,008
101963165981,4763.31,2026-01-06 16:00:00,008
101910399913,4165.96,2026-01-07 17:00:00,014
102687375078,1675.02,2026-01-01 12:00:00,008
101311941500,3067.35,2026-01-09 18:00:00,008
103781184362,4311.87,2026-01-03 11:00:00,014
101433692409,7343.25,2026-01-09 13:00:00,008
102782466006,4190.05,2026-01-07 09:00:00,014
103683372716,9370.39,2026-01-10 18:00:00,014
102139770825,4927.08,2026-01-03 00:00:00,008
101134737923,4975.95,2026-01-08 19:00:00,008
104116866915,2430.73,2026-01-02 03:00:00,008
102498227770,2037.88,2026-01-03 10:00:00,008
101895376370,6698.76,2026-01-06 21:00:00,008
101193721892,6347.98,2026-01-03 09:00:00,002
103249646743,4116.10,2026-01-06 08:00:00,008
102581900864,9272.92,2026-01-06 03:00:00,008
104105645268,2232.67,2026-01-09 07:00:00,008
103788552125,94.10,2026-01-02 13:00:00,008
101634439052,7394.77,2026-01-05 14:00:00,008
103427186374,1395.51,2026-01-10 10:00:00,014
101432255784,6231.00,2026-01-02 15:00:00,008
101664806697,1271.00,2026-01-08 12:00:00,008
101061656368,3901.01,2026-01-05 11:00:00,008
101324844971,8886.74,2026-01-09 22:00:00,008
102942053508,1583.78,2026-01-07 01:00:00,008
101608420511,7966.84,2026-01-05 17:00:00,008
101224404725,9085.86,2026-01-06 20:00:00,014
101477940770,8414.35,2026-01-02 21:00:00,002
102143284300,2753.90,2026-01-04 02:00:00,008
101919212604,385.33,2026-01-03 00:00:00,014
104241258338,2531.20,2026-01-06 13:00:00,002
102184539316,587.19,2026-01-02 21:00:00,008
101892773915,9762.67,2026-01-06 19:00:00,014
103267114111,543.76,2026-01-08 11:00:00,014
101954944520,6352.81,2026-01-09 11:00:00,008
103450154379,8351.99,2026-01-04 18:00:00,014
103545592525,8343.17,2026-01-03 01:00:00,008
101026168299,5069.59,2026-01-06 07:00:00,008
103055908087,1859.20,2026-01-07 17:00:00,008
103689142303,659.96,2026-01-03 00:00:00,014
101843293827,622.25,2026-01-09 15:00:00,002
101612191256,3825.19,2026-01-03 03:00:00,008
104103625966,7095.66,2026-01-06 16:00:00,008
102540709968,399.43,2026-01-09 08:00:00,002
101826929129,3633.49,2026-01-07 11:00:00,014
101846588543,9597.28,2026-01-04 23:00:00,008
103804377834,5916.47,2026-01-01 19:00:00,014
101631299222,7945.58,2026-01-03 23:00:00,014
101693362977,4790.81,2026-01-02 03:00:00,008
101036505542,355.08,2026-01-08 12:00:00,002
102739117277,4439.77,2026-01-02 21:00:00,008
103700537919,6127.75,2026-01-04 23:00:00,002
102786022810,1447.59,2026-01-04 21:00:00,008
101775283251,8441.84,2026-01-09 10:00:00,008
101055126625,8497.04,2026-01-03 08:00:00,014
101378106327,1734.50,2026-01-03 16:00:00,008
103960762010,1063.25,2026-01-07 18:00:00,014
103891440831,9397.72,2026-01-06 10:00:00,008
101082613138,3644.59,2026-01-09 06:00:00,002
104090823040,3931.21,2026-01-08 05:00:00,008
101687706521,3801.29,2026-01-10 08:00:00,008
103336706385,105.49,2026-01-09 14:00:00,008
101630773176,3716.02,2026-01-03 14:00:00,002
102940619862,1941.83,2026-01-10 08:00:00,008
104230347441,8577.55,2026-01-01 21:00:00,002
102108765236,9866.18,2026-01-05 04:00:00,014
102469993985,2951.73,2026-01-04 18:00:00,008
101486722070,222.17,2026-01-02 08:00:00,008
103688416049,6041.92,2026-01-02 15:00:00,002
102974786400,9179.58,2026-01-01 11:00:00,008
101678016130,473.05,2026-01-07 21:00:00,014
102260431575,3449.28,2026-01-05 09:00:00,002
101095792056,2958.37,2026-01-03 04:00:00,014
103086230762,466.54,2026-01-07 23:00:00,008
103419487683,9389.71,2026-01-08 20:00:00,002
101317754742,8406.71,2026-01-02 18:00:00,008
102710316783,3752.96,2026-01-04 23:00:00,014
103434234528,348.44,2026-01-04 06:00:00,008
102126558394,74.97,2026-01-02 20:00:00,002
103063899383,2230.15,2026-01-08 08:00:00,008
101926715761,2201.42,2026-01-09 19:00:00,008
101862996731,6689.85,2026-01-09 09:00:00,014
102822398838,3163.06,2026-01-10 07:00:00,008
