transaction_id,terminal_rrn,amount,transaction_type,bank_code,transaction_time
101972060499,101251848608,1268.06,CREDIT,008,2026-01-09 18:00:00
103191461634,103845023255,7632.14,CREDIT,014,2026-01-08 18:00:00
104223038290,103443844001,6389.94,CREDIT,008,2026-01-09 04:00:00
102022078001,101316284098,9540.15,DEBIT,014,2026-01-01 09:00:00
103009314985,103897110972,9902.76,CREDIT,002,2026-01-07 01:00:00
103534099057,103830743682,3875.27,CREDIT,002,2026-01-08 02:00:00
101145889136,102173074461,1823.00,DEBIT,002,2026-01-04 20:00:00
101646258315,101276270712,2682.42,CREDIT,014,2026-01-05 13:00:00
102021992405,101181923038,6585.34,CREDIT,014,2026-01-06 16:00:00
101730153870,103929718911,6143.20,DEBIT,014,2026-01-03 12:00:00
102381776944,103137706179,8074.04,DEBIT,014,2026-01-09 05:00:00
101520134701,101703738078,6394.83,CREDIT,002,2026-01-02 19:00:00
102475153995,101324675730,3775.00,CREDIT,002,2026-01-10 03:00:00
102965304871,102253154004,6709.97,DEBIT,008,2026-01-07 20:00:00
101943995355,103692730783,6294.84,DEBIT,008,2026-01-05 04:00:00
101104757891,103238311514,7329.19,DEBIT,008,2026-01-10 00:00:00
101749516477,101588924494,4416.55,DEBIT,008,2026-01-09 12:00:00
103176315789,103863284376,499.59,DEBIT,002,2026-01-10 04:00:00
102058467404,101279469759,8135.76,DEBIT,008,2026-01-03 15:00:00
102673417029,101912865628,8135.39,DEBIT,002,2026-01-03 07:00:00
102270992026,101266843911,3691.72,DEBIT,008,2026-01-06 10:00:00
101356976372,103573056773,2459.07,CREDIT,008,2026-01-04 08:00:00
101862382860,101093617151,7366.95,DEBIT,008,2026-01-04 02:00:00
102245310303,103005622188,6576.35,CREDIT,014,2026-01-08 02:00:00
102013319220,103579499036,9804.61,DEBIT,008,2026-01-03 21:00:00
101195459186,101907610241,1428.06,DEBIT,008,2026-01-02 05:00:00
101135229680,103173330253,6.44,DEBIT,014,2026-01-03 08:00:00
101715085135,101355321276,5914.87,CREDIT,008,2026-01-04 06:00:00
103952812505,102266854076,8290.16,CREDIT,002,2026-01-06 13:00:00
101543651518,101660277173,8465.21,CREDIT,008,2026-01-04 11:00:00
102181462949,101047942012,58.47,DEBIT,008,2026-01-03 16:00:00
103569936436,103795482823,9003.88,DEBIT,008,2026-01-02 23:00:00
101497750873,101739738194,4933.07,CREDIT,002,2026-01-01 23:00:00
101655294550,101968784707,7497.57,DEBIT,002,2026-01-05 20:00:00
102834085010,101031233675,878.89,CREDIT,014,2026-01-08 01:00:00
102479294181,102771752470,4391.40,CREDIT,014,2026-01-02 07:00:00
104117482501,102927394064,5124.49,DEBIT,008,2026-01-07 14:00:00
101478695579,101859226216,449.97,DEBIT,008,2026-01-03 12:00:00
102056144568,101283249739,3944.44,CREDIT,008,2026-01-08 03:00:00
101809110463,101428374708,7936.41,DEBIT,002,2026-01-08 18:00:00
101974451045,101130179478,5138.45,CREDIT,008,2026-01-07 10:00:00
102904355428,101767623357,9946.26,CREDIT,002,2026-01-09 04:00:00
101148027879,103299897662,2577.50,DEBIT,002,2026-01-09 07:00:00
103716952445,103950944654,5422.01,CREDIT,008,2026-01-07 13:00:00
102331246027,103154210104,5183.05,CREDIT,014,2026-01-04 12:00:00
101736415987,101487997440,4932.68,CREDIT,014,2026-01-03 23:00:00
101145693061,104069362545,1402.37,CREDIT,014,2026-01-02 18:00:00
103459251956,104040716287,3829.07,CREDIT,014,2026-01-08 01:00:00
103617416820,103916101503,5744.59,DEBIT,008,2026-01-01 19:00:00
102613710251,102906168664,5791.44,DEBIT,002,2026-01-06 15:00:00
101516859019,101025091998,8162.84,CREDIT,002,2026-01-08 13:00:00
102571414668,103260226969,9712.73,DEBIT,014,2026-01-06 10:00:00
102191962181,101041632412,6066.66,DEBIT,002,2026-01-01 17:00:00
101120723525,103828468777,8450.84,CREDIT,014,2026-01-06 02:00:00
101055379211,101459619842,5081.94,DEBIT,002,2026-01-06 02:00:00
102950176222,104107250891,4051.13,CREDIT,014,2026-01-06 02:00:00
102045059102,102013902930,4667.69,DEBIT,008,2026-01-07 00:00:00
102687949411,101636391314,2810.65,CREDIT,008,2026-01-04 19:00:00
101089494575,101000473892,9855.33,CREDIT,014,2026-01-10 09:00:00
103875006235,103490019304,8390.28,DEBIT,008,2026-01-09 08:00:00
102680108108,102840437951,2916.11,CREDIT,002,2026-01-10 06:00:00
103065917754,101912507875,5922.17,CREDIT,008,2026-01-04 02:00:00
101426492320,101115451573,5051.56,DEBIT,002,2026-01-09 17:00:00
101198104590,101905996029,6750.66,CREDIT,014,2026-01-02 09:00:00
101446840174,101624217501,6745.36,DEBIT,008,2026-01-09 23:00:00
101815048462,101803752987,6240.13,CREDIT,014,2026-01-09 14:00:00
102726976992,104187876597,5520.89,CREDIT,014,2026-01-06 04:00:00
103092107814,102394899157,677.18,CREDIT,008,2026-01-08 10:00:00
101889250266,101181301545,6089.42,DEBIT,014,2026-01-06 00:00:00
101153963401,101071635322,7062.61,DEBIT,008,2026-01-07 01:00:00
104194983076,103304967599,5562.56,CREDIT,002,2026-01-02 02:00:00
101725255243,101344790200,851.74,CREDIT,002,2026-01-06 22:00:00
101470396139,101721107992,2531.37,CREDIT,008,2026-01-03 23:00:00
101146592640,101276335623,4880.94,DEBIT,002,2026-01-09 18:00:00
102030175529,101341167066,8259.29,CREDIT,008,2026-01-07 05:00:00
102826108853,101086572445,5305.52,CREDIT,002,2026-01-05 23:00:00
101888174324,101182388231,1023.02,DEBIT,008,2026-01-03 21:00:00
102334465993,101974077556,2013.00,CREDIT,002,2026-01-08 13:00:00
102931888270,102553512061,9835.57,DEBIT,014,2026-01-07 00:00:00
101831468621,101560897320,9807.78,DEBIT,014,2026-01-02 21:00:00
103559259676,102402438921,1124.20,CREDIT,002,2026-01-04 04:00:00
103832015772,101993005184,1137.69,CREDIT,008,2026-01-07 05:00:00
103270205291,104229746272,7622.25,CREDIT,008,2026-01-01 20:00:00
103739740642,103293940903,1494.84,DEBIT,008,2026-01-04 19:00:00
101293600559,101369980986,4242.61,CREDIT,008,2026-01-04 00:00:00
102303916713,103214961242,4188.06,CREDIT,014,2026-01-06 02:00:00
101808569925,101797684560,1470.49,CREDIT,014,2026-01-01 21:00:00
102093142110,101718662427,2524.08,DEBIT,002,2026-01-06 22:00:00
103714240769,102255839252,5692.99,CREDIT,008,2026-01-06 14:00:00
104093596290,101587892394,2323.00,CREDIT,008,2026-01-01 22:00:00
103205970937,103825240812,377.40,CREDIT,008,2026-01-04 04:00:00
101410369402,101793529457,8005.96,DEBIT,014,2026-01-08 19:00:00
102004441420,101099680191,8536.35,DEBIT,008,2026-01-09 08:00:00
103837042666,103527806745,3318.25,CREDIT,014,2026-01-08 00:00:00
104119063094,103278994117,3451.12,DEBIT,008,2026-01-05 22:00:00
103664763290,101521625923,9183.08,CREDIT,002,2026-01-03 12:00:00
101898244230,102962975607,166.48,DEBIT,014,2026-01-09 04:00:00
101390786462,101565738861,7666.32,CREDIT,014,2026-01-09 14:00:00
103543375235,101408135002,4851.83,CREDIT,014,2026-01-09 17:00:00
101292788794,102080175305,3061.32,CREDIT,014,2026-01-07 21:00:00
104095872715,102939535326,8320.37,DEBIT,002,2026-01-08 08:00:00
101828985129,101542883802,615.17,CREDIT,008,2026-01-07 09:00:00
102236655650,101744524347,4407.19,DEBIT,002,2026-01-05 11:00:00
102706360173,103153961512,941.52,DEBIT,002,2026-01-02 04:00:00
101946216513,101790059348,459.22,CREDIT,008,2026-01-03 03:00:00
103352835100,101107460589,5089.36,DEBIT,014,2026-01-10 07:00:00
101088470010,101469175023,84.25,DEBIT,014,2026-01-06 19:00:00
103570809757,104048865940,9975.05,DEBIT,008,2026-01-05 08:00:00
104228079631,101035789310,9384.97,DEBIT,008,2026-01-01 10:00:00
101156807385,101912728106,5373.71,CREDIT,014,2026-01-04 07:00:00
101629824182,101473754181,9039.09,CREDIT,008,2026-01-04 02:00:00
103969967000,103528946323,2836.32,DEBIT,014,2026-01-01 08:00:00
101395017783,101137492770,2271.24,DEBIT,008,2026-01-10 18:00:00
101757639155,101869581030,7142.25,CREDIT,014,2026-01-05 16:00:00
103466577088,103559760261,4545.85,CREDIT,008,2026-01-08 16:00:00
101659344760,101431709299,9271.42,DEBIT,008,2026-01-08 12:00:00
102324334881,101868260245,6532.84,DEBIT,014,2026-01-02 21:00:00
101833694447,101538876444,6449.88,DEBIT,002,2026-01-03 00:00:00
101591918514,102885473327,4222.45,DEBIT,008,2026-01-07 18:00:00
102882591893,102502380958,5932.93,CREDIT,008,2026-01-05 07:00:00
101325845108,102046057095,8690.95,CREDIT,008,2026-01-09 18:00:00
103203560142,101043300375,7380.01,DEBIT,014,2026-01-07 03:00:00
102991511273,101551806453,684.42,DEBIT,008,2026-01-04 00:00:00
101877223220,101045862343,422.29,CREDIT,008,2026-01-01 20:00:00
101564210834,101391363681,3494.46,CREDIT,002,2026-01-05 01:00:00
101904375328,101051723475,3437.86,DEBIT,002,2026-01-10 13:00:00
101313289904,102025170499,6928.93,DEBIT,002,2026-01-03 23:00:00
101413738631,101257180050,3247.65,CREDIT,008,2026-01-01 19:00:00
101390009075,101164522982,6151.40,CREDIT,008,2026-01-05 04:00:00
103627491296,101351368317,2114.74,CREDIT,008,2026-01-06 03:00:00
103972937739,103084486942,4634.97,DEBIT,008,2026-01-02 14:00:00
101543337286,101378551221,4378.42,CREDIT,002,2026-01-03 15:00:00
101994553503,101074849900,7451.69,CREDIT,002,2026-01-06 15:00:00
103747936756,103319176369,9877.61,CREDIT,008,2026-01-01 20:00:00
101021716964,101069338351,9719.77,CREDIT,014,2026-01-06 14:00:00
102471546762,102913427073,2813.78,CREDIT,008,2026-01-03 10:00:00
101988352527,101764701466,7097.69,CREDIT,002,2026-01-08 05:00:00
102571505947,102813427728,4835.59,CREDIT,014,2026-01-08 21:00:00
101782981764,101408537719,8204.36,DEBIT,014,2026-01-08 02:00:00
104266543730,102774137703,4537.60,DEBIT,014,2026-01-09 04:00:00
102546341839,102704574268,6319.76,CREDIT,008,2026-01-03 20:00:00
101528792602,101844254441,1546.74,CREDIT,014,2026-01-09 18:00:00
101283601048,102054201963,4050.74,CREDIT,008,2026-01-05 19:00:00
104035093431,102042022106,983.57,CREDIT,014,2026-01-05 12:00:00
101419160078,101650735869,3280.55,DEBIT,014,2026-01-05 20:00:00
103875944932,103522472215,4244.33,CREDIT,008,2026-01-08 21:00:00
102103628929,101267745906,154.79,DEBIT,014,2026-01-07 14:00:00
101759624289,103553224156,9331.08,CREDIT,008,2026-01-05 13:00:00
101660212010,101296262105,4726.96,DEBIT,008,2026-01-02 05:00:00
101255026374,102084355637,4771.09,CREDIT,008,2026-01-07 16:00:00
103724100982,103943421317,8037.97,CREDIT,008,2026-01-04 17:00:00
101539170426,102701059235,3587.20,CREDIT,014,2026-01-03 15:00:00
101599864679,102061045358,4482.33,DEBIT,014,2026-01-03 06:00:00
101390932866,101566212977,4776.98,CREDIT,014,2026-01-09 14:00:00
103975942487,103658383780,2531.75,DEBIT,008,2026-01-02 11:00:00
101478748321,101712740434,3834.40,DEBIT,014,2026-01-05 06:00:00
103974448327,103658994740,7794.61,DEBIT,014,2026-01-01 17:00:00
102594206957,101328474496,5896.97,CREDIT,014,2026-01-05 11:00:00
101129615986,101973813889,27.52,DEBIT,008,2026-01-10 03:00:00
101467956672,102460655104,6265.58,CREDIT,008,2026-01-05 06:00:00
101653542682,101268883433,4113.33,CREDIT,008,2026-01-04 01:00:00
101444770378,101218809183,3994.56,DEBIT,008,2026-01-04 17:00:00
102662289402,101370437735,1218.74,CREDIT,008,2026-01-06 18:00:00
103626838381,103873093734,7668.82,CREDIT,014,2026-01-06 07:00:00
103901841205,103731083206,7246.04,DEBIT,014,2026-01-08 14:00:00
101348748426,101708766593,1407.70,DEBIT,014,2026-01-04 16:00:00
101488254038,101850107045,247.45,DEBIT,008,2026-01-05 05:00:00
101983256180,101636629857,1700.67,DEBIT,008,2026-01-08 06:00:00
103150479511,102369392740,2643.43,CREDIT,014,2026-01-07 14:00:00
101510798054,101005640175,3299.11,DEBIT,008,2026-01-02 20:00:00
104154583173,103243473014,1457.43,DEBIT,008,2026-01-10 01:00:00
101311357172,103218402524,3098.12,CREDIT,002,2026-01-07 10:00:00
102394088796,103584382025,6579.33,CREDIT,014,2026-01-06 22:00:00
103736767936,102242723029,4036.78,CREDIT,002,2026-01-08 18:00:00
103953909486,102650552946,2276.08,CREDIT,014,2026-01-05 06:00:00
103760257552,103604114147,6733.72,DEBIT,014,2026-01-01 20:00:00
101692679174,101377217781,6467.32,DEBIT,002,2026-01-06 01:00:00
102490627647,101346948838,5691.37,CREDIT,008,2026-01-02 06:00:00
101193030960,101470516773,9701.05,DEBIT,008,2026-01-02 07:00:00
101529999750,101012506899,6526.56,DEBIT,008,2026-01-01 17:00:00
101861101851,101343862800,7017.56,DEBIT,014,2026-01-09 15:00:00
103870024771,103183236438,8755.75,DEBIT,014,2026-01-02 01:00:00
103421699523,104244663600,8454.68,DEBIT,014,2026-01-09 02:00:00
103182939625,103869277436,6269.11,CREDIT,014,2026-01-07 11:00:00
101868195068,101755851753,7747.85,CREDIT,002,2026-01-08 16:00:00
102673056665,102845903722,81.78,CREDIT,014,2026-01-05 10:00:00
101479269803,101859734872,3804.51,DEBIT,002,2026-01-10 02:00:00
102201284521,103049684826,3026.42,CREDIT,002,2026-01-10 06:00:00
103729044535,103904251076,3346.79,CREDIT,008,2026-01-02 05:00:00
102459710759,102758714836,8551.30,CREDIT,014,2026-01-03 22:00:00
103459819866,104174002601,7306.83,CREDIT,014,2026-01-06 19:00:00
103566737577,101413868144,1354.87,CREDIT,014,2026-01-06 05:00:00
101650075327,101420342860,4728.79,DEBIT,002,2026-01-05 04:00:00
103112350149,102272600270,1252.61,CREDIT,014,2026-01-06 09:00:00
102887946196,102463440607,344.04,CREDIT,002,2026-01-05 13:00:00
102888850274,102596457361,236.35,CREDIT,008,2026-01-09 12:00:00
101626458061,101463563974,1124.09,CREDIT,002,2026-01-06 14:00:00
102826547355,101302878767,5387.23,CREDIT,008,2026-01-02 15:00:00
101061523951,101162988316,4215.06,DEBIT,008,2026-01-02 14:00:00
102362769925,103123155702,9265.08,CREDIT,008,2026-01-01 17:00:00
102302027919,103292231790,1545.86,CREDIT,002,2026-01-02 08:00:00
101013869279,101529658186,283.72,DEBIT,008,2026-01-08 05:00:00
101318173271,101239499074,563.18,CREDIT,008,2026-01-04 02:00:00
102707841981,101702366240,5080.78,DEBIT,008,2026-01-05 12:00:00
102569176126,103258266923,911.97,DEBIT,008,2026-01-02 20:00:00
101111340604,101485820793,9955.76,CREDIT,002,2026-01-06 07:00:00
103151082425,102367890250,9102.75,DEBIT,008,2026-01-09 07:00:00
103536030743,103828423908,5315.69,CREDIT,014,2026-01-09 05:00:00
102883436236,102637114943,7553.87,DEBIT,008,2026-01-01 06:00:00
101339655561,103473176400,1833.04,DEBIT,002,2026-01-08 05:00:00
101854989424,102989222057,7993.47,CREDIT,008,2026-01-06 07:00:00
102699921950,101540047559,2110.54,CREDIT,014,2026-01-03 09:00:00
101528273479,101147887954,4067.83,CREDIT,008,2026-01-02 08:00:00
101763994688,101327037771,1298.01,CREDIT,002,2026-01-05 17:00:00
101550078507,101372971736,662.07,CREDIT,014,2026-01-07 12:00:00
103328935782,101186362815,3121.67,CREDIT,008,2026-01-02 00:00:00
101444068569,101612393938,459.53,DEBIT,014,2026-01-04 10:00:00
102519375491,103443339158,4504.10,CREDIT,008,2026-01-01 23:00:00
102539882879,103430168682,9082.14,CREDIT,002,2026-01-05 23:00:00
101530862929,101842187682,2500.81,CREDIT,014,2026-01-09 07:00:00
101848528511,103639415846,4166.76,CREDIT,008,2026-01-02 06:00:00
101498391568,101185114885,2364.72,CREDIT,014,2026-01-07 13:00:00
101195896015,101475028954,4787.18,CREDIT,008,2026-01-05 22:00:00
101351387096,101853560531,7201.20,CREDIT,014,2026-01-08 00:00:00
104147177450,101704842486,3601.35,CREDIT,008,2026-01-04 19:00:00
101211728599,101980166692,3164.28,CREDIT,014,2026-01-10 03:00:00
103946070374,103720794517,5692.17,DEBIT,008,2026-01-09 15:00:00
101581472702,101756482381,1926.04,CREDIT,008,2026-01-02 22:00:00
101789880481,101946365876,8429.88,DEBIT,014,2026-01-07 21:00:00
102432165965,103420477784,5650.18,DEBIT,008,2026-01-04 02:00:00
101711140713,101082072672,3227.24,CREDIT,014,2026-01-01 21:00:00
103531125022,103834257901,8102.42,CREDIT,008,2026-01-04 16:00:00
103313948448,103758368297,9309.83,DEBIT,008,2026-01-07 19:00:00
103611272164,102053480908,4572.52,DEBIT,008,2026-01-02 10:00:00
103705233857,103794727114,198.52,CREDIT,008,2026-01-03 06:00:00
101099512286,102004592941,3676.79,DEBIT,014,2026-01-03 05:00:00
101362907443,101592648128,2416.85,DEBIT,002,2026-01-08 10:00:00
103813036979,103334775482,1531.89,DEBIT,008,2026-01-08 17:00:00
101944675317,101247204102,412.22,CREDIT,008,2026-01-01 16:00:00
101236336492,102135060383,320.73,DEBIT,008,2026-01-02 10:00:00
104049309914,102265740358,7227.40,CREDIT,014,2026-01-07 05:00:00
102511667330,103466768791,9294.47,DEBIT,008,2026-01-05 20:00:00
102815006645,101133983729,9315.36,CREDIT,008,2026-01-03 05:00:00
101761908104,101609958779,3120.33,CREDIT,008,2026-01-02 11:00:00
101235394676,101427138401,453.87,DEBIT,014,2026-01-04 09:00:00
101494512119,101730543876,8754.10,DEBIT,014,2026-01-09 15:00:00
101999699936,101224699667,8054.87,DEBIT,014,2026-01-10 15:00:00
102646501954,102873948849,3105.61,CREDIT,002,2026-01-06 05:00:00
104249469463,102106863822,5815.09,DEBIT,008,2026-01-04 11:00:00
101510141750,103193720690,1265.64,DEBIT,002,2026-01-09 23:00:00
102059504679,101278418132,3968.99,DEBIT,002,2026-01-09 10:00:00
101638283411,103782986314,807.32,CREDIT,008,2026-01-01 10:00:00
101300124740,101655432375,9323.60,DEBIT,002,2026-01-06 18:00:00
104084127436,103315353151,5154.45,CREDIT,008,2026-01-03 11:00:00
101907921677,101196033022,8858.54,DEBIT,002,2026-01-07 14:00:00
101472691937,101719201298,5293.62,CREDIT,014,2026-01-09 01:00:00
101552071287,101785735812,6048.91,DEBIT,014,2026-01-04 06:00:00
102209421903,101108253118,8343.68,DEBIT,014,2026-01-02 11:00:00
102828353559,102657603812,5108.00,DEBIT,014,2026-01-07 23:00:00
103042898905,101038471748,6302.44,DEBIT,008,2026-01-02 13:00:00
101859966820,101750449265,3510.03,CREDIT,014,2026-01-04 10:00:00
102520286150,102832143053,5368.41,DEBIT,002,2026-01-06 05:00:00
102595456506,103248764143,8971.78,DEBIT,002,2026-01-08 11:00:00
103509491061,103889956230,5893.33,DEBIT,002,2026-01-01 19:00:00
101989342535,102906350647,6149.58,DEBIT,002,2026-01-09 09:00:00
101147718234,102283008643,9149.67,DEBIT,008,2026-01-07 12:00:00
101134177336,101969798347,9974.31,CREDIT,014,2026-01-01 22:00:00
103172716579,102347319504,8465.92,DEBIT,008,2026-01-10 15:00:00
101908693842,101194773409,2202.85,CREDIT,002,2026-01-03 19:00:00
101355126026,101601381881,986.56,DEBIT,008,2026-01-09 06:00:00
101287506753,102052021170,4643.43,DEBIT,002,2026-01-07 06:00:00
101696699950,101527719645,9496.48,DEBIT,014,2026-01-09 13:00:00
103700034862,102275261499,5979.52,CREDIT,002,2026-01-08 09:00:00
101524117217,102682295864,8984.48,CREDIT,002,2026-01-08 09:00:00
103317844537,103762338608,8247.31,DEBIT,014,2026-01-08 09:00:00
101517830715,101674228424,1700.31,DEBIT,008,2026-01-08 20:00:00
101632623815,101457343948,33.89,CREDIT,008,2026-01-09 01:00:00
101858655109,103019111260,5589.18,DEBIT,014,2026-01-07 16:00:00
101672533186,103526662198,1484.79,DEBIT,014,2026-01-03 03:00:00
102980288547,102270234832,8534.40,CREDIT,002,2026-01-02 21:00:00
103823187231,103849076826,9534.72,DEBIT,014,2026-01-03 16:00:00
101047481672,101010017859,1340.77,DEBIT,014,2026-01-05 18:00:00
104082878597,103316209782,7427.88,CREDIT,008,2026-01-05 13:00:00
101096214021,101860785910,2885.49,CREDIT,008,2026-01-05 11:00:00
102717940791,102498948292,3820.37,CREDIT,002,2026-01-08 05:00:00
101850883414,101071689125,2155.38,CREDIT,002,2026-01-02 00:00:00
101202764283,102034706672,3611.41,CREDIT,014,2026-01-04 12:00:00
101310687105,101894313610,2366.51,DEBIT,014,2026-01-07 22:00:00
102014207607,101325190788,9290.53,CREDIT,008,2026-01-02 21:00:00
101998523655,101463036002,4384.20,DEBIT,014,2026-01-09 12:00:00
102556480030,102794937109,1198.58,DEBIT,008,2026-01-06 10:00:00
101349554069,101191315584,8502.76,CREDIT,014,2026-01-08 18:00:00
103959882069,103673526694,4714.44,CREDIT,008,2026-01-09 14:00:00
102258368056,102959697611,1715.30,DEBIT,014,2026-01-01 17:00:00
101222695018,101981237601,2905.91,DEBIT,008,2026-01-07 12:00:00
102262409056,102955612051,450.48,CREDIT,008,2026-01-02 15:00:00
103962383757,103074071704,209.56,DEBIT,002,2026-01-07 13:00:00
101779002186,101412889529,4620.01,CREDIT,014,2026-01-10 00:00:00
103550793186,103847642385,9565.82,CREDIT,008,2026-01-07 08:00:00
101947638199,101122240836,2167.23,CREDIT,008,2026-01-05 16:00:00
101846994432,101076451059,596.06,DEBIT,008,2026-01-09 05:00:00
101973135981,101130969758,284.24,DEBIT,014,2026-01-07 08:00:00
102252041239,103710704898,8442.26,DEBIT,008,2026-01-03 11:00:00
101933533012,101926481688,1170.00,DEBIT,014,2026-01-04 13:00:00
101632032174,101324967261,8984.65,CREDIT,014,2026-01-07 06:00:00
103865715373,103499668062,6998.22,CREDIT,002,2026-01-03 00:00:00
102006400896,101746622613,1146.96,DEBIT,002,2026-01-03 22:00:00
101817208420,101105319575,7968.75,CREDIT,008,2026-01-02 16:00:00
103607112417,103790780946,9225.69,DEBIT,008,2026-01-06 18:00:00
101023846513,101518104420,5173.35,CREDIT,008,2026-01-05 21:00:00
101177019988,101014992039,1807.21,CREDIT,002,2026-01-07 01:00:00
103235539431,104129880340,1418.20,DEBIT,008,2026-01-01 16:00:00
102429051208,102788880827,2832.54,CREDIT,014,2026-01-07 09:00:00
101975519320,103221728428,7819.01,DEBIT,008,2026-01-10 13:00:00
101262416778,103457919611,4420.57,DEBIT,002,2026-01-03 16:00:00
102047016547,101555044726,9109.72,CREDIT,002,2026-01-06 13:00:00
103954393200,103578057083,15.76,CREDIT,008,2026-01-04 20:00:00
103372926833,101238840744,2473.60,DEBIT,008,2026-01-07 13:00:00
101688678945,101381343954,2188.19,DEBIT,014,2026-01-07 13:00:00
101274235225,101283441228,9437.17,DEBIT,008,2026-01-07 16:00:00
103888821999,103168602106,2556.58,DEBIT,014,2026-01-03 16:00:00
102224241993,103127159874,1271.46,CREDIT,008,2026-01-09 20:00:00
102787682111,102430220236,7433.28,CREDIT,008,2026-01-03 02:00:00
101721774320,101732782609,1951.81,DEBIT,014,2026-01-01 23:00:00
101058844080,102914098860,2020.93,DEBIT,008,2026-01-08 05:00:00
102681582710,101393123307,2763.72,CREDIT,008,2026-01-04 09:00:00
102194814460,101797456340,2215.45,CREDIT,008,2026-01-01 22:00:00
102978448008,102272596603,3804.81,DEBIT,008,2026-01-02 07:00:00
102063225600,101569238037,571.27,DEBIT,002,2026-01-09 19:00:00
102968262419,101945239694,3339.50,DEBIT,008,2026-01-08 13:00:00
101226607320,101997412907,9205.68,CREDIT,014,2026-01-10 08:00:00
103049319629,101891100692,4124.40,CREDIT,014,2026-01-09 21:00:00
102231102461,102709068532,3821.28,DEBIT,002,2026-01-08 13:00:00
101756520673,101144009192,4353.95,DEBIT,008,2026-01-01 05:00:00
101108722047,103351606414,980.32,DEBIT,014,2026-01-07 10:00:00
101220064754,101005550337,1938.54,CREDIT,002,2026-01-06 02:00:00
103507446769,103892179714,2779.13,DEBIT,008,2026-01-08 14:00:00
102382260002,103605648951,2392.17,CREDIT,014,2026-01-08 01:00:00
103047218593,102203209042,6006.51,DEBIT,008,2026-01-06 20:00:00
104183015866,103704697011,6605.63,DEBIT,014,2026-01-09 15:00:00
101871454414,101501474877,3393.00,CREDIT,008,2026-01-07 06:00:00
101940203223,103101142542,1883.37,DEBIT,008,2026-01-08 10:00:00
101647829435,101422225736,9856.67,CREDIT,008,2026-01-03 21:00:00
102553035506,102933828097,3339.39,CREDIT,002,2026-01-08 17:00:00
102007663775,102300941090,5550.67,CREDIT,008,2026-01-02 20:00:00
102813857953,102437578834,2295.85,CREDIT,008,2026-01-04 08:00:00
101408998081,101781336626,4249.44,CREDIT,002,2026-01-07 11:00:00
103798414488,103566576747,708.64,CREDIT,008,2026-01-06 22:00:00
102444217076,103401087969,5469.12,DEBIT,002,2026-01-04 00:00:00
103770898528,101077461540,1477.37,DEBIT,002,2026-01-09 15:00:00
101103976803,102263842234,9055.20,CREDIT,008,2026-01-05 11:00:00
101429400376,101673558987,5515.06,CREDIT,014,2026-01-10 00:00:00
104258596263,103273823404,2327.08,CREDIT,008,2026-01-08 10:00:00
102891314364,102594661455,35.84,DEBIT,002,2026-01-03 06:00:00
103588492867,102398338902,2550.10,CREDIT,014,2026-01-07 16:00:00
102568426072,103254821709,8066.06,CREDIT,008,2026-01-01 12:00:00
102798845421,101661427245,4165.68,DEBIT,014,2026-01-04 21:00:00
101663639485,101293389646,9745.20,DEBIT,014,2026-01-08 21:00:00
103436267692,104196653151,2389.02,CREDIT,002,2026-01-05 09:00:00
104203008893,101993742988,3355.90,CREDIT,008,2026-01-01 11:00:00
102176352385,103075084402,519.12,CREDIT,008,2026-01-01 13:00:00
102489584580,102861800143,1969.40,CREDIT,014,2026-01-03 01:00:00
101665935424,101438562483,8922.71,DEBIT,014,2026-01-04 13:00:00
102169064816,103082542467,7471.71,CREDIT,002,2026-01-06 01:00:00
101092253429,101998784510,285.92,CREDIT,014,2026-01-02 10:00:00
101835873124,101537188759,1820.98,CREDIT,002,2026-01-07 06:00:00
101593461736,101099482365,3863.20,CREDIT,008,2026-01-06 11:00:00
103980477705,103059151900,8642.51,DEBIT,014,2026-01-09 17:00:00
102134168473,101237730154,7076.53,CREDIT,008,2026-01-08 23:00:00
102708143262,102543348845,5270.58,CREDIT,002,2026-01-08 07:00:00
103354637461,102632189312,6063.28,DEBIT,008,2026-01-07 14:00:00
102066693241,103130048392,5879.63,CREDIT,008,2026-01-02 19:00:00
103868127057,103180944964,9375.33,DEBIT,008,2026-01-04 07:00:00
101010310504,101922102811,2592.70,CREDIT,008,2026-01-10 02:00:00
104102156604,102945859625,6949.39,CREDIT,014,2026-01-03 06:00:00
102877135534,102643397213,2823.08,DEBIT,014,2026-01-07 10:00:00
101052850873,102476423313,6020.70,DEBIT,008,2026-01-10 05:00:00
101896073051,101194997328,582.68,CREDIT,008,2026-01-02 13:00:00
102737121355,103934649827,5510.99,DEBIT,008,2026-01-07 09:00:00
103282406058,104116126297,6329.18,DEBIT,008,2026-01-08 14:00:00
102269210593,102981361426,9010.03,DEBIT,002,2026-01-09 20:00:00
102201009581,103626437816,5428.93,DEBIT,014,2026-01-02 02:00:00
101197473259,101907191064,1314.16,DEBIT,008,2026-01-04 00:00:00
103185594726,102199371885,5136.37,CREDIT,008,2026-01-05 11:00:00
101120328831,101949584524,4603.20,DEBIT,008,2026-01-04 11:00:00
101365906601,101322843068,5915.22,DEBIT,008,2026-01-03 22:00:00
101518585801,101685345986,9505.35,DEBIT,014,2026-01-01 20:00:00
101360388330,102510742579,6274.35,CREDIT,008,2026-01-04 04:00:00
104220062248,102069166321,4514.73,DEBIT,002,2026-01-09 22:00:00
